external_gene_name	CAI	CBI	Fop	L_aa	tAI
MPZL2	0.306	0.111	0.522	215	0.325985987206889
TRIM13	0.251	-0.109	0.405	410	0.342864428836217
PATJ	0.216	-0.225	0.346	1882	0.312356906779545
USPL1	0.182	-0.39	0.264	1092	0.3164171882823
EIF1	0.285	-0.006	0.464	113	0.357462258250292
CDK6	0.334	0.145	0.539	326	0.314036493232331
TOPORS	0.199	-0.344	0.283	1045	0.29158689742577
FLOT1	0.449	0.374	0.666	427	0.37479763051663
DDX39A	0.555	0.547	0.757	427	0.358048828870548
PSMD14	0.197	-0.287	0.315	310	0.325772813408111
SSX3	0.317	0.03	0.489	188	0.345208005365809
OLIG2	0.633	0.713	0.849	323	0.303100519987307
AK6	0.193	-0.305	0.299	172	0.323869013282405
PRG4	0.298	-0.137	0.414	1404	0.296482281554795
CTDSPL	0.407	0.303	0.626	276	0.336325753039104
ANGPTL7	0.52	0.483	0.725	346	0.366960215295564
KLRG1	0.27	-0.061	0.435	195	0.341286672938702
CDK7	0.183	-0.283	0.302	346	0.29698775420674
GDF11	0.561	0.59	0.78	407	0.319649927773855
TRIB1	0.488	0.492	0.726	372	0.318480453138672
GPA33	0.448	0.376	0.667	319	0.34477013293674
ZNF443	0.206	-0.364	0.287	671	0.315554013236033
CD96	0.238	-0.173	0.379	585	0.306903456836705
PLIN3	0.582	0.621	0.8	434	0.347854209947229
MFSD10	0.552	0.602	0.783	455	0.316674430471565
STX6	0.307	0.099	0.512	255	0.3192098541864
C11orf98	0.405	0.332	0.633	123	0.326905517226129
COQ7	0.31	0.171	0.549	217	0.307861424848956
RCAN2	0.311	0.043	0.494	243	0.318547814218122
MSLN	0.552	0.592	0.778	630	0.322588713893932
LRRC23	0.427	0.32	0.63	343	0.354079212333424
LRRC17	0.257	-0.035	0.442	441	0.341783785144865
RASGRP2	0.589	0.622	0.796	609	0.333393894370198
HNRNPR	0.225	-0.241	0.345	636	0.330910222737812
SLC35B1	0.382	0.298	0.619	359	0.330281091443183
DCAF7	0.392	0.259	0.602	342	0.332596226706572
AP3S2	0.344	0.157	0.543	193	0.374209138559287
CDK8	0.229	-0.19	0.366	464	0.318988048921224
MRPS31	0.226	-0.22	0.346	395	0.307450271164598
CALCOCO2	0.313	0.045	0.493	470	0.36760471628793
KCNMB2	0.32	0.09	0.509	235	0.334698404686017
GPHN	0.224	-0.211	0.35	769	0.294536072738302
RABEPK	0.29	-0.054	0.446	372	0.310736186875954
TIMM17B	0.403	0.262	0.602	222	0.325265804371584
SLC17A2	0.283	0.033	0.471	478	0.304325457083934
RIDA	0.224	-0.203	0.358	137	0.35054952721371
POP7	0.517	0.483	0.717	140	0.346774684089023
GLYAT	0.285	-0.006	0.466	296	0.33917998737957
CDK9	0.57	0.59	0.778	372	0.368998769796083
SRRM1	0.241	-0.226	0.344	904	0.273127076243136
SPRY3	0.374	0.171	0.559	288	0.331985736790109
SPRY1	0.286	-0.017	0.457	319	0.332987995587153
SPRY2	0.357	0.159	0.553	315	0.327263477928718
STAM2	0.194	-0.367	0.282	525	0.327336956803306
CNKSR1	0.461	0.393	0.674	720	0.311624453339958
ABCC4	0.234	-0.101	0.403	1325	0.315413775800591
CDKN1A	0.46	0.37	0.66	164	0.300602024206432
DENND4A	0.185	-0.376	0.265	1906	0.302033458106552
IGSF6	0.287	0.017	0.475	241	0.329777473196866
SF3B4	0.312	-0.045	0.453	424	0.299577522325382
CDK2AP2	0.53	0.497	0.736	126	0.297986184656501
IRX5	0.552	0.589	0.786	483	0.31420917807765
RAMP2	0.432	0.349	0.647	175	0.31362012348376
RAMP1	0.671	0.735	0.855	148	0.325078035237042
RAMP3	0.573	0.612	0.79	148	0.340345930868314
ZMPSTE24	0.213	-0.22	0.341	475	0.325892027159029
CDKN1B	0.412	0.339	0.653	198	0.32517086637497
AKAP8	0.424	0.286	0.626	692	0.336434849221753
FSTL3	0.668	0.752	0.87	263	0.339139923960626
SMIM11	0.24	-0.133	0.382	58	0.36650674951292
SPDYE16	0.456	0.401	0.676	312	0.331629723939877
CT45A10	0.226	-0.273	0.322	189	0.331431170390932
CT45A9	0.223	-0.283	0.317	189	0.328235927083973
CT45A8	0.223	-0.283	0.317	189	0.328235927083973
TBC1D3K	0.414	0.329	0.64	549	0.318456246046928
TBC1D3E	0.414	0.329	0.64	549	0.318456246046928
ICOSLG	0.473	0.449	0.705	302	0.33347341229456
TP53TG3E	0.28	-0.078	0.43	124	0.277521760907314
TP53TG3F	0.28	-0.078	0.43	124	0.277521760907314
GAGE10	0.263	-0.238	0.36	116	0.315201760412914
CBS	0.607	0.635	0.805	565	0.352433231513466
U2AF1	0.351	0.156	0.545	240	0.327240820684319
POTEB3	0.232	-0.16	0.382	581	0.342689113362134
CRYAA	0.71	0.769	0.876	173	0.328878615800213
TBC1D3I	0.411	0.321	0.635	549	0.31674860721225
STUB1	0.666	0.697	0.837	303	0.373501340227373
STAG1	0.202	-0.267	0.316	1258	0.319382156627383
NET1	0.295	0.07	0.495	596	0.303792425999594
UBE4B	0.31	0.075	0.503	1302	0.315404741338658
EFS	0.457	0.32	0.639	561	0.319780936730146
PRSS16	0.406	0.36	0.654	514	0.314038472139053
CDKN1C	0.626	0.719	0.852	316	0.301542746795063
SIGMAR1	0.569	0.634	0.803	223	0.311393659926257
BET1	0.186	-0.319	0.286	118	0.319407155752447
CWC27	0.192	-0.381	0.268	472	0.317521303799207
SAP18	0.327	0.114	0.524	172	0.301025802616356
SMNDC1	0.202	-0.35	0.293	238	0.348808196517634
BCAS2	0.216	-0.211	0.352	225	0.344569792487141
RGS19	0.632	0.661	0.82	217	0.328104385795254
LILRB2	0.438	0.339	0.647	598	0.311544779968109
EIF1B	0.257	-0.073	0.429	113	0.36711230221874
CDKN2A	0.53	0.568	0.766	167	0.291278419206353
SPEG	0.54	0.528	0.748	3267	0.304512960397851
SF3A1	0.437	0.28	0.621	793	0.346744451252468
TRAIP	0.408	0.291	0.619	469	0.345697798876613
DNAJA2	0.234	-0.185	0.373	412	0.332048135975213
BCKDK	0.498	0.492	0.723	412	0.31341420814043
MAEA	0.623	0.669	0.822	396	0.362357733392309
APC2	0.66	0.728	0.854	2303	0.306994804914022
PAK4	0.612	0.638	0.806	591	0.325056879260555
MARCHF6	0.214	-0.174	0.361	910	0.312996388337864
ADAR	0.321	0.089	0.515	1226	0.323086503883642
CDKN2B	0.592	0.65	0.811	138	0.30691836832412
KATNB1	0.614	0.625	0.799	655	0.33771279532197
SNAPC5	0.328	0.154	0.543	98	0.304397257108426
APBB3	0.428	0.301	0.627	493	0.324929182522824
ZNF267	0.202	-0.365	0.279	743	0.330897713067725
CCNO	0.617	0.694	0.835	350	0.318982913651701
CDKN2C	0.272	0.004	0.463	168	0.342421938101574
VPS26C	0.383	0.251	0.599	297	0.347504997803998
TCIRG1	0.661	0.719	0.848	830	0.341408202220452
RTN3	0.227	-0.24	0.346	1032	0.314023947232074
LANCL1	0.28	-0.019	0.455	399	0.356609175771365
NMUR1	0.584	0.622	0.794	426	0.326544986933227
B3GALT5	0.397	0.275	0.611	314	0.336898107637166
TNIP1	0.478	0.395	0.678	636	0.34111049734567
LAMC3	0.554	0.533	0.752	1575	0.340888429946918
CDKN2D	0.499	0.487	0.722	166	0.306804647591398
IKZF1	0.48	0.468	0.718	519	0.334892592751873
CRISP3	0.233	-0.24	0.352	268	0.342704230916341
SMYD5	0.395	0.242	0.596	418	0.342462374838981
KLHL41	0.213	-0.253	0.328	606	0.326937175580932
RRAGB	0.262	-0.092	0.409	374	0.332540288119811
SIRPB1	0.419	0.307	0.631	398	0.325272504818479
AKR1A1	0.391	0.219	0.581	325	0.352435798253266
EMC8	0.519	0.504	0.736	210	0.353273064761429
RXYLT1	0.224	-0.115	0.399	443	0.32826698403041
CDKN3	0.178	-0.306	0.292	212	0.283948497343298
CNPY2	0.358	0.176	0.554	182	0.324879338365101
B3GNT3	0.579	0.611	0.789	372	0.328020314607658
CLEC4M	0.449	0.356	0.656	399	0.361629187553636
TLR6	0.21	-0.159	0.372	796	0.323450132903855
IRAG1	0.362	0.165	0.558	912	0.324211337688026
PCGF3	0.526	0.534	0.748	242	0.356010151673217
TFG	0.208	-0.376	0.279	400	0.325800256954768
PKDREJ	0.286	0.036	0.479	2253	0.316263740956535
CCL26	0.334	0.185	0.562	94	0.319754632348002
TRDN	0.206	-0.398	0.278	729	0.337216560098849
TRIM22	0.31	0.054	0.497	498	0.339601273807407
ABCA7	0.544	0.556	0.76	2146	0.317921651969838
ABCA10	0.193	-0.261	0.317	1543	0.315571431533854
ABCA9	0.227	-0.157	0.373	1624	0.317651373937873
ABCA8	0.227	-0.137	0.385	1621	0.3212943958602
WARS2	0.32	0.163	0.552	360	0.329606870343397
CDO1	0.32	0.048	0.495	200	0.329483963711335
NPM3	0.411	0.343	0.653	178	0.314091392282082
NPM2	0.388	0.255	0.607	214	0.333314559060029
HMG20B	0.643	0.707	0.844	317	0.343746058815465
HMG20A	0.284	-0.043	0.443	347	0.310650669691251
KLF2	0.662	0.717	0.85	355	0.281471349381635
MICU1	0.272	-0.099	0.414	482	0.328466849015685
CACNG3	0.372	0.244	0.593	315	0.311885384385794
CACNG2	0.493	0.48	0.721	323	0.335571762173841
CITED2	0.588	0.599	0.792	275	0.331092472958307
SEMA3A	0.237	-0.18	0.37	771	0.314396865914399
TUBA1B	0.413	0.267	0.611	451	0.362080799605398
IRF9	0.457	0.334	0.647	393	0.331389447318457
BPNT1	0.223	-0.225	0.346	308	0.343219656538245
TUBB3	0.738	0.805	0.897	450	0.368747320310259
TUBB4A	0.714	0.771	0.879	444	0.359849345225884
TUBB4B	0.604	0.619	0.799	445	0.361896962390666
BTN3A3	0.322	0.077	0.505	584	0.322963863073833
BTN2A2	0.389	0.274	0.608	523	0.333308277574789
SYCP2	0.17	-0.44	0.232	1530	0.312525976476975
SCML2	0.226	-0.251	0.34	700	0.30764538255445
CDR2	0.376	0.215	0.582	454	0.350998273354364
CEPT1	0.198	-0.293	0.302	416	0.299383566307869
CORO2B	0.535	0.559	0.761	480	0.348985521000227
MYL12B	0.348	0.083	0.515	172	0.349344242294486
NOD1	0.524	0.54	0.751	953	0.342333052034441
ANAPC10	0.19	-0.342	0.282	185	0.301568431806943
PRG3	0.363	0.189	0.569	225	0.354904458704304
DLC1	0.327	0.118	0.53	1528	0.319592477216687
ATP8A1	0.223	-0.172	0.369	1164	0.322787308437216
NDRG1	0.518	0.5	0.736	394	0.339424324971962
MYL9	0.611	0.602	0.79	172	0.364358383377848
RACK1	0.436	0.33	0.642	317	0.328208362890176
ADARB1	0.388	0.268	0.61	741	0.3244371712668
CDS1	0.227	-0.16	0.372	461	0.303301284908471
PEMT	0.565	0.614	0.792	236	0.33397787127491
PIAS3	0.369	0.209	0.577	628	0.308601037930512
ST3GAL6	0.228	-0.166	0.372	384	0.321107480852429
NDC80	0.197	-0.266	0.322	642	0.337443110935638
CPQ	0.273	-0.026	0.451	472	0.335532188649557
WFDC2	0.539	0.531	0.754	124	0.381952560425496
SPAG11B	0.273	-0.002	0.457	133	0.304301642272095
BASP1	0.621	0.594	0.796	227	0.37382432859795
CDSN	0.411	0.271	0.623	529	0.300851547110715
IFITM3	0.621	0.658	0.817	133	0.35835799144669
RAPGEF3	0.501	0.475	0.715	923	0.325873631598768
NSA2	0.206	-0.29	0.312	260	0.334386604748633
YAP1	0.348	0.112	0.533	508	0.311334716177088
SPON2	0.648	0.717	0.85	331	0.326493576809882
SPON1	0.423	0.299	0.628	807	0.331524285716045
PRMT5	0.364	0.175	0.558	637	0.334957616950849
TESK2	0.32	0.057	0.494	571	0.31244051448528
CD2BP2	0.416	0.295	0.625	341	0.326446841178412
UBAC1	0.448	0.396	0.675	405	0.342884405058887
CDIPT	0.496	0.502	0.728	213	0.346075808789036
PGRMC2	0.364	0.229	0.589	247	0.300985399920536
ARIH2	0.354	0.149	0.551	493	0.364944092782274
TUBGCP3	0.272	-0.006	0.454	907	0.316179072564018
SEC24B	0.201	-0.309	0.308	1298	0.30331412347937
CFDP1	0.275	-0.09	0.43	299	0.336628066684319
CD52	0.371	0.378	0.661	61	0.290300858000798
TMEM147	0.462	0.47	0.715	224	0.347444680014625
RBM14	0.421	0.274	0.621	669	0.354391735745151
LYPLA1	0.229	-0.209	0.353	230	0.328446298822408
CDC42EP2	0.598	0.597	0.783	210	0.311298422722622
EMG1	0.295	0.053	0.492	244	0.312997589235244
IFI30	0.443	0.413	0.685	250	0.335658864687259
C1D	0.179	-0.408	0.256	141	0.335470209411429
OLFM1	0.541	0.546	0.758	485	0.360818350855774
CDX1	0.616	0.628	0.805	265	0.316654986771973
TIMM17A	0.214	-0.235	0.34	171	0.299670555559862
N4BP2L2	0.182	-0.354	0.273	752	0.314545476231542
ZER1	0.566	0.596	0.78	766	0.353970160145194
MCRS1	0.492	0.433	0.693	475	0.334172617697828
LRRN2	0.49	0.488	0.721	713	0.322134346393595
FAM3C	0.193	-0.343	0.29	227	0.323665574552379
ACAA2	0.212	-0.288	0.316	397	0.334203898025588
CDX2	0.542	0.525	0.751	313	0.334258816175902
PPIE	0.34	0.078	0.513	314	0.340170813987972
VAV3	0.225	-0.179	0.367	847	0.326206088131931
TOMM40	0.52	0.519	0.746	361	0.329271863896946
TAB1	0.499	0.481	0.724	504	0.339151562461354
ECI2	0.252	-0.136	0.397	394	0.325086423316354
HAX1	0.302	-0.016	0.461	279	0.269649978704368
GPNMB	0.306	0.039	0.49	572	0.326290916858698
BAIAP2	0.624	0.628	0.803	552	0.358683575306332
MAD2L2	0.534	0.545	0.755	211	0.348677152885961
CDX4	0.364	0.167	0.565	284	0.312388824455676
TACC3	0.417	0.25	0.606	838	0.331616539988512
MERTK	0.281	0.01	0.47	999	0.316537194974324
CLEC10A	0.459	0.371	0.669	316	0.354426784156263
SLC30A9	0.172	-0.345	0.274	568	0.293471381807056
PIBF1	0.164	-0.376	0.254	757	0.328277355889821
PPIH	0.306	0.004	0.476	177	0.325680061090866
COG5	0.186	-0.304	0.297	860	0.316133500686036
ZNHIT1	0.501	0.433	0.697	154	0.340726085399967
FST	0.404	0.271	0.616	344	0.365997415288968
TIMM44	0.497	0.511	0.737	452	0.343179122750237
CLGN	0.172	-0.485	0.216	610	0.312111320235757
PFDN6	0.35	0.212	0.575	129	0.363925452065996
ZBTB18	0.41	0.275	0.617	531	0.330922171568341
HMGN4	0.29	-0.148	0.404	90	0.362702596601161
TADA3	0.492	0.412	0.684	432	0.345761514433437
TRIM38	0.32	0.06	0.5	465	0.337846680979211
ATP5PD	0.287	-0.048	0.447	161	0.387380371863639
UBE2E3	0.258	-0.146	0.389	207	0.313510453892032
SLC25A17	0.244	-0.078	0.414	307	0.314287186420552
SLC9A6	0.249	-0.084	0.413	701	0.303206118735723
CEACAM5	0.368	0.213	0.582	702	0.320866317986972
EIF3M	0.207	-0.239	0.333	374	0.33807321627904
HOXB13	0.483	0.386	0.678	284	0.339260304184062
NXF1	0.335	0.137	0.535	619	0.331266255032282
SEC23B	0.269	-0.082	0.419	767	0.323498069504969
SEC23A	0.197	-0.319	0.292	765	0.312156083708992
MIR9-1HG	0.324	0.116	0.527	156	0.288470942377455
CAP2	0.288	-0.02	0.459	477	0.337806257637958
CAP1	0.314	0.007	0.477	475	0.339724458629882
CREB3	0.341	0.172	0.55	371	0.309679293305241
LRRC41	0.387	0.254	0.595	812	0.305423297886156
VTI1B	0.322	0.153	0.536	232	0.314420562991113
CRTAP	0.497	0.453	0.707	401	0.348364686848923
SYNCRIP	0.186	-0.409	0.257	623	0.3198691990533
VAT1	0.514	0.489	0.73	393	0.346739171304801
STK25	0.615	0.642	0.808	426	0.33960878324354
ENOX2	0.266	-0.084	0.419	610	0.334249415663453
UNC13B	0.36	0.157	0.551	1610	0.334633888386087
CARM1	0.561	0.593	0.785	608	0.341931219458688
NCOA2	0.28	-0.055	0.442	1464	0.31743109909877
ADARB2	0.629	0.705	0.841	739	0.311380886448155
CEBPA	0.801	0.892	0.943	358	0.320558689826739
SEMA6C	0.441	0.385	0.671	962	0.305988432687184
SEMA6B	0.613	0.683	0.83	888	0.313571115551766
SEMA4F	0.363	0.193	0.568	770	0.312697742434937
SEMA4D	0.459	0.392	0.678	862	0.339273977356408
SEMA4B	0.539	0.546	0.756	837	0.322341666398588
CEBPB	0.777	0.899	0.947	345	0.3311034887854
SEMA3C	0.254	-0.117	0.405	751	0.326796572269148
APPBP2	0.202	-0.282	0.313	585	0.339585509112266
MYBBP1A	0.556	0.564	0.765	1332	0.338641960198976
FBLN5	0.394	0.235	0.594	448	0.36204692836835
FBXW10	0.317	0.106	0.519	1052	0.335984987386662
CIB2	0.591	0.608	0.79	187	0.37896073205153
CIB1	0.459	0.419	0.686	231	0.324458737538656
CEBPD	0.753	0.843	0.916	269	0.321770752208147
ZNF211	0.268	-0.081	0.428	629	0.31389674309597
DDX17	0.274	-0.071	0.429	731	0.311873601395572
DEAF1	0.492	0.444	0.71	565	0.329536677755911
CHERP	0.607	0.602	0.79	916	0.337332057038706
KAT5	0.495	0.465	0.712	546	0.331953298250446
HYOU1	0.414	0.273	0.613	999	0.346161982077615
IPO8	0.211	-0.209	0.346	1037	0.327304548375291
IPO7	0.196	-0.292	0.305	1038	0.33257984378682
NOP56	0.383	0.238	0.592	594	0.346091828036667
NEBL	0.248	-0.173	0.382	1014	0.342172253530018
CEBPE	0.548	0.541	0.755	281	0.332644919426859
PITRM1	0.342	0.146	0.544	1038	0.326343067866733
ATG7	0.271	-0.045	0.441	703	0.329575838112492
ZNRD2	0.461	0.373	0.663	199	0.335776409882127
RNASEH2A	0.458	0.39	0.675	299	0.321850727782333
P3H3	0.492	0.481	0.719	736	0.314320404576705
UBD	0.335	0.16	0.547	165	0.33807163503942
CPHXL	0.264	-0.116	0.413	405	0.33695849282368
GNG14	0.551	0.547	0.76	107	0.386409253074079
FAM236D	0.34	0.084	0.506	79	0.319455249722333
PNMA6F	0.381	0.191	0.571	578	0.313338559488615
UPK3B	0.581	0.615	0.792	276	0.303347687813364
TEX53	0.369	0.183	0.561	70	0.303090411069935
MARCOL	0.204	-0.285	0.331	285	0.312789572362806
TMEM275	0.692	0.838	0.914	177	0.300350885312706
KLF18	0.412	0.3	0.638	1052	0.33436061251511
BATF	0.556	0.511	0.742	125	0.325160646737069
GLRX3	0.222	-0.221	0.35	335	0.327790581394841
CEBPG	0.3	0.036	0.49	150	0.341938583554146
DCTN2	0.339	0.114	0.528	406	0.33381926174586
ANP32B	0.239	-0.15	0.387	251	0.325061267717058
LAMTOR5	0.318	0.093	0.518	173	0.302046793498155
PROCR	0.489	0.473	0.716	238	0.323035689462798
TM9SF1	0.388	0.272	0.606	606	0.327337176445376
PRDX4	0.274	-0.028	0.444	271	0.302894748720708
ARL6IP5	0.387	0.288	0.613	188	0.339832342954918
AGR2	0.257	-0.108	0.402	175	0.337473702525747
ARPC1A	0.37	0.188	0.569	370	0.326961710760289
HTATIP2	0.293	0.06	0.498	276	0.329736172663302
AGPAT1	0.477	0.472	0.713	283	0.328363335237823
AGPAT2	0.685	0.769	0.875	278	0.345304218895262
RPP30	0.209	-0.227	0.334	322	0.31419649979739
RPP38	0.257	-0.03	0.44	283	0.329246441955708
SPTLC1	0.221	-0.166	0.37	473	0.33681396155062
SLC35A1	0.18	-0.231	0.336	337	0.324700389770435
CEL	0.586	0.603	0.793	756	0.341376178752731
SLC19A2	0.3	0.079	0.503	497	0.325319795250145
IFI44	0.207	-0.235	0.328	444	0.321806854700267
OLFM4	0.295	0.022	0.479	510	0.342288421398545
CXCL13	0.23	-0.091	0.398	109	0.300375680844254
ARFGEF2	0.306	0.061	0.496	1785	0.335664754603546
ARFGEF1	0.193	-0.311	0.298	1849	0.316157585644405
AKAP3	0.297	-0.001	0.471	853	0.331682708457472
RABAC1	0.592	0.615	0.792	185	0.345373282490943
SLC34A2	0.444	0.417	0.685	690	0.345118496502523
SLU7	0.235	-0.254	0.34	586	0.345814110014889
DPYSL4	0.57	0.577	0.775	572	0.346359197678791
SIVA1	0.549	0.543	0.757	175	0.352410378967447
MRPL28	0.608	0.641	0.805	256	0.353931988121719
CCT7	0.351	0.128	0.532	543	0.36048046405206
CCT4	0.216	-0.194	0.353	539	0.329554987529098
CCT2	0.185	-0.332	0.281	535	0.314380714581881
NPC2	0.351	0.119	0.536	174	0.342101717109436
GNLY	0.399	0.277	0.607	172	0.31887328971469
TACC2	0.34	0.067	0.513	2948	0.318517391510997
CENPA	0.337	0.262	0.591	140	0.263920921902276
SORBS1	0.291	-0.035	0.45	1292	0.302502143976306
IFITM2	0.611	0.635	0.805	132	0.374666820705282
COLEC10	0.285	-0.052	0.44	277	0.338475182177058
POMT1	0.428	0.399	0.674	747	0.326606757161032
MAB21L2	0.602	0.668	0.82	359	0.345619571367147
TXNRD2	0.467	0.429	0.695	523	0.327176837577923
MTHFS	0.367	0.233	0.585	203	0.33531783684787
DRAP1	0.556	0.548	0.764	205	0.332514536218266
CENPB	0.548	0.543	0.758	599	0.334659728664392
SCGN	0.305	0.046	0.485	276	0.342125531567599
DNPH1	0.55	0.525	0.744	174	0.33092307848257
SMC2	0.191	-0.328	0.291	1197	0.352032207879334
PRPF8	0.416	0.31	0.627	2335	0.345993133467449
ERN2	0.468	0.418	0.687	926	0.306473319213128
TRAPPC2B	0.215	-0.226	0.351	140	0.31705342083795
AHSA1	0.329	0.077	0.512	338	0.330180197677646
SLCO1B1	0.171	-0.399	0.248	691	0.31230546540441
CENPC	0.174	-0.444	0.234	943	0.298661594172093
USP16	0.187	-0.362	0.279	823	0.335254328789273
CDC42EP3	0.375	0.225	0.589	254	0.320859164699146
SH2B2	0.606	0.639	0.809	675	0.314843759033991
PAIP1	0.234	-0.202	0.362	479	0.314309901653178
PAICS	0.203	-0.3	0.306	432	0.32838275134168
TBL3	0.579	0.589	0.78	808	0.341659682023805
MXD4	0.635	0.671	0.821	209	0.319304913594184
P3H4	0.676	0.727	0.854	437	0.356650886012958
ST6GALNAC2	0.439	0.356	0.653	374	0.326173835338436
PDLIM5	0.267	-0.14	0.401	625	0.322946566406172
TRIM3	0.475	0.411	0.686	744	0.334557457480072
ERLIN1	0.266	-0.088	0.419	348	0.360894571703584
HEXIM1	0.526	0.512	0.741	359	0.338023729140217
SPAG5	0.297	0.04	0.484	1193	0.317568359882633
RBCK1	0.619	0.623	0.8	510	0.356655932818573
STAMBP	0.308	0.051	0.493	424	0.327913190548139
TGOLN2	0.386	0.206	0.591	453	0.314121306291793
CENPE	0.169	-0.368	0.264	2701	0.331217675945281
ARID3B	0.404	0.238	0.594	561	0.328924091010183
POLR3F	0.234	-0.156	0.381	316	0.332047903410857
POLR3G	0.188	-0.5	0.217	223	0.331408589666188
POLR3C	0.277	-0.023	0.449	534	0.324464730148323
IVNS1ABP	0.21	-0.294	0.313	642	0.32784935570419
TRIM16	0.444	0.361	0.662	564	0.35610303991507
MYL12A	0.317	0.017	0.479	177	0.338477486199694
TXNIP	0.334	0.084	0.513	391	0.346037435812213
TAF6L	0.468	0.446	0.702	622	0.309396530918592
CENPF	0.212	-0.2	0.357	3114	0.338244786780875
PDPN	0.329	0.123	0.533	238	0.284074648841946
POSTN	0.213	-0.218	0.341	836	0.329248320479942
ATP5MG	0.325	0.091	0.515	103	0.365622593175386
RASL10A	0.672	0.777	0.878	203	0.308145685375546
GAS2L1	0.52	0.471	0.716	681	0.288580941396563
RAD51AP1	0.205	-0.349	0.294	352	0.317832350242141
RGS14	0.551	0.554	0.76	566	0.326069959654768
LEFTY1	0.691	0.752	0.865	366	0.324462065848724
EXOC5	0.185	-0.315	0.292	708	0.338132947834799
NPRL2	0.503	0.467	0.712	380	0.36047180531291
IGF2BP1	0.424	0.316	0.637	577	0.362644115034197
IGF2BP3	0.267	-0.062	0.432	579	0.341852954970628
IGF2BP2	0.38	0.232	0.589	605	0.344707632380947
CAMKK2	0.489	0.456	0.709	588	0.325680722140717
SCGB1D2	0.318	0.203	0.568	90	0.367732830694139
SCGB1D1	0.268	-0.021	0.448	90	0.362372353179364
PRELID3A	0.371	0.231	0.584	172	0.312304272333466
MTX2	0.2	-0.309	0.303	263	0.346832610441901
YKT6	0.349	0.168	0.557	198	0.33761701477535
SPINT2	0.511	0.476	0.719	252	0.345373001926032
PMVK	0.471	0.45	0.703	192	0.335164921731436
DMRT2	0.373	0.233	0.593	561	0.319921401202599
KHDRBS3	0.259	-0.107	0.413	346	0.315393891516938
KHDRBS1	0.33	0.069	0.508	443	0.307676791961526
CELF1	0.307	0.035	0.49	514	0.348978752646793
CELF2	0.354	0.141	0.544	533	0.353546073306819
CES1	0.355	0.182	0.565	568	0.34232712747811
LBX1	0.633	0.715	0.848	281	0.333909723586201
KLF1	0.554	0.589	0.783	362	0.300086236807219
CXCR6	0.44	0.388	0.671	342	0.353320558635712
CTCF	0.303	-0.015	0.468	727	0.336202877248225
TSBP1	0.202	-0.302	0.313	563	0.310614410004063
CD226	0.266	-0.033	0.447	336	0.319575116158969
FARS2	0.382	0.249	0.597	451	0.329451385535113
CGRRF1	0.214	-0.201	0.359	332	0.332564805958324
CGREF1	0.335	0.137	0.541	318	0.336586443354002
RRAGA	0.458	0.388	0.668	313	0.362916225488022
DCTN6	0.242	-0.169	0.375	190	0.339672563846023
GNA13	0.33	0.175	0.552	377	0.330704314274212
TNFSF13B	0.259	-0.099	0.411	285	0.317643465046069
CSPG5	0.452	0.364	0.665	566	0.32391840991235
AVIL	0.383	0.221	0.586	819	0.34666133902608
B3GNT2	0.316	0.114	0.522	397	0.332265143300666
CETN1	0.54	0.528	0.75	172	0.375626067189209
GNB5	0.405	0.263	0.612	395	0.33841657083254
EBP	0.413	0.35	0.648	230	0.326192872651982
DLL3	0.512	0.517	0.742	618	0.309254764653963
CLDN16	0.251	-0.108	0.405	305	0.326540282721032
PNMA2	0.347	0.232	0.585	364	0.31240788229466
CETN2	0.29	-0.06	0.438	172	0.345675501886719
FUT9	0.255	-0.158	0.384	359	0.333127281903797
GMEB1	0.312	0.05	0.498	573	0.329077881750104
RRH	0.246	-0.13	0.391	337	0.330533668148968
CCT6B	0.176	-0.35	0.275	530	0.328799315393472
CCT8	0.185	-0.373	0.269	548	0.328330340922226
CNPY3	0.497	0.43	0.696	278	0.346158206793117
CORIN	0.308	0.025	0.483	1042	0.337620929914287
ADCY1	0.489	0.507	0.732	1119	0.332806000123335
CETN3	0.162	-0.415	0.228	191	0.311902854390438
CETP	0.512	0.494	0.728	493	0.350959879699808
ENTREP3	0.454	0.403	0.678	668	0.292715235907
USP39	0.384	0.229	0.586	565	0.346176599223224
POLD3	0.27	-0.14	0.406	466	0.345078162390119
CERS1	0.633	0.716	0.846	350	0.322476587240242
TBR1	0.522	0.513	0.744	682	0.334566407781947
AP4B1	0.263	-0.048	0.433	739	0.333854429634631
NRG3	0.357	0.177	0.566	696	0.301834360034511
CFL1	0.582	0.565	0.77	166	0.382725701110628
UGT2B11	0.216	-0.224	0.344	529	0.314021968336592
POLQ	0.193	-0.303	0.301	2590	0.311921199865994
SLC12A7	0.643	0.717	0.848	1083	0.349396189157162
OGA	0.23	-0.196	0.366	916	0.324744538566358
NFAT5	0.225	-0.245	0.35	1549	0.324624388068015
