external_gene_name	CAI	CBI	Fop	L_aa	tAI
Mapre3	0.507	0.247	0.601	281	0.167532146393573
Dcun1d4	0.362	-0.086	0.42	306	0.153577827338173
Usp30	0.54	0.369	0.663	517	0.164278382066752
Ube3c	0.379	-0.045	0.433	1083	0.148391709757379
Rita1	0.497	0.168	0.561	253	0.155245080556614
Tbc1d14	0.432	0.086	0.508	714	0.156802738387979
Gm20604	0.535	0.481	0.726	75	0.170024529783938
Gm3411	0.403	0.033	0.471	150	0.162711501179641
Potefam3b	0.346	-0.169	0.372	350	0.14533781736101
Gm21188	0.503	0.196	0.581	190	0.157893924643773
Gm21190	0.439	0.088	0.51	266	0.160392069363185
Gm21312	0.442	0.046	0.49	264	0.162646222354642
Eif1ad19	0.302	-0.363	0.271	144	0.154563738105451
Mup22	0.341	-0.16	0.371	181	0.153500472383478
Btbd35f23	0.3	-0.258	0.315	498	0.144345237826453
Defa36	0.371	-0.034	0.446	93	0.166945122798791
Ccl21d	0.502	0.25	0.598	133	0.174972580749936
Gm21586	0.513	0.341	0.634	87	0.152443774943997
Gm21637	0.406	0.017	0.47	236	0.158315675783057
Btbd35f21	0.301	-0.264	0.311	498	0.145451692389034
Gm21671	0.444	0.091	0.51	267	0.164449480818354
Gm21677	0.285	-0.42	0.236	380	0.13668501825342
Gm21693	0.285	-0.419	0.236	380	0.137011974581175
Gm21704	0.285	-0.42	0.236	380	0.13668501825342
Gm21708	0.285	-0.425	0.233	380	0.136584238670387
Hscb	0.45	0.149	0.544	234	0.165341740508798
Chpf2	0.515	0.314	0.627	768	0.156494169301925
Tyw1	0.521	0.301	0.628	721	0.173696955734898
Emilin1	0.483	0.22	0.58	1017	0.159013990898561
Rab28	0.363	-0.076	0.428	221	0.150977333197387
Nfxl1	0.384	-0.181	0.382	918	0.180656432888982
Akap9	0.356	-0.077	0.421	3779	0.15485204397742
Zfp513	0.514	0.21	0.582	541	0.167953603119926
Lipo2	0.306	-0.327	0.29	398	0.148777301144434
Gm4513	0.443	0.112	0.519	301	0.15736060193882
Zfp990	0.334	-0.296	0.314	605	0.166101911512436
Zfp282	0.592	0.408	0.685	666	0.172062367065963
Ttll3	0.549	0.38	0.667	927	0.160487774398759
Snx21	0.572	0.43	0.691	363	0.157851442300625
Tmem168	0.329	-0.125	0.384	697	0.146036911665848
Rpusd3	0.516	0.316	0.628	344	0.157202062533798
Itfg2	0.529	0.306	0.631	443	0.168726305900662
Bmt2	0.377	-0.033	0.446	403	0.155796238563823
Pot1a	0.349	-0.143	0.39	640	0.144627045959521
Parp11	0.463	0.132	0.541	331	0.160733647183298
Zfp956	0.494	0.173	0.564	572	0.16407527337226
Hepacam2	0.38	-0.065	0.433	463	0.151017497166373
Tada3	0.575	0.369	0.661	432	0.17298512488748
Tra2a	0.341	-0.239	0.329	282	0.129577001833665
Wdr91	0.548	0.375	0.666	748	0.166363049556499
Brk1	0.455	0.19	0.556	75	0.155364574478558
Dyrk4	0.487	0.211	0.579	632	0.163763043211467
Eogt	0.423	0.086	0.511	527	0.158767849637817
Fbxl14	0.709	0.771	0.873	400	0.177252622956367
Prrt4	0.506	0.276	0.609	902	0.15314903013553
Adamts9	0.447	0.084	0.52	1350	0.172765018936021
Ceacam15	0.427	0.121	0.529	234	0.152900041424256
Dhx32	0.482	0.232	0.589	751	0.166605953222269
Phrf1	0.456	0.083	0.511	1682	0.154278117763144
Plekha1	0.392	-0.047	0.44	383	0.150777537030815
Slco2b1	0.521	0.344	0.646	693	0.155343158847398
Hbb-bt	0.573	0.307	0.634	147	0.186553963154353
Ric8a	0.503	0.288	0.614	530	0.159760079897904
Inpp5f	0.402	0.021	0.477	1132	0.159129777647225
Plekhg2	0.473	0.159	0.551	1341	0.154677342694777
Hsd3b7	0.525	0.286	0.618	369	0.160547715435151
Mob2	0.576	0.36	0.664	235	0.173408021327106
Klk9	0.524	0.314	0.629	251	0.167364559011459
Prkd2	0.577	0.444	0.702	875	0.164122124395069
Wtip	0.642	0.606	0.789	398	0.17566177646575
Zfp575	0.691	0.639	0.81	239	0.168475129744011
Ccp110	0.362	-0.124	0.402	1004	0.153685949415686
Vrk3	0.538	0.308	0.63	453	0.162532704035412
Efl1	0.401	0.022	0.477	1127	0.1577225154207
AI467606	0.51	0.218	0.583	225	0.146869560776356
E430018J23Rik	0.511	0.224	0.592	461	0.171905737614373
Grwd1	0.531	0.307	0.632	446	0.160608627079502
Nlrp6	0.528	0.336	0.639	869	0.16779464122385
Pwwp2b	0.472	0.127	0.535	600	0.154743351208047
Spty2d1	0.403	-0.06	0.44	682	0.154024914624519
Trim68	0.47	0.174	0.556	485	0.162882921890986
Numa1	0.5	0.248	0.597	2094	0.170697430328108
Psip1	0.345	-0.287	0.329	528	0.158049708842006
Acp7	0.531	0.311	0.63	496	0.157282204538132
Ano1	0.566	0.411	0.684	1017	0.163797375145688
Spred3	0.527	0.239	0.595	408	0.166909639088957
Faap24	0.433	0.176	0.558	221	0.152065352047741
AW146154	0.279	-0.536	0.192	468	0.146513121480092
Ints4	0.378	-0.02	0.45	964	0.155143734805778
Rrp8	0.419	0.078	0.504	503	0.149693822935324
Unc45a	0.571	0.432	0.693	944	0.175719629500133
Igflr1	0.465	0.148	0.542	345	0.158440834522727
Sf3b3	0.426	0.063	0.498	1217	0.158835001782207
D8Ertd738e	0.549	0.347	0.652	94	0.175481048860052
Usb1	0.531	0.354	0.656	267	0.157466631064058
Champ1	0.445	0.008	0.481	802	0.163350704082427
Ces2a	0.476	0.168	0.555	558	0.161065844598776
Smim19	0.34	-0.143	0.39	112	0.13813361869487
Exoc8	0.647	0.582	0.775	716	0.17721897241807
Gadd45gip1	0.527	0.362	0.652	222	0.156875844186864
Plekhg4	0.479	0.229	0.584	1181	0.159985695827031
Phkb	0.361	-0.085	0.413	1085	0.148965344485182
Arhgef18	0.544	0.36	0.656	1021	0.163240257551979
Mtus1	0.41	-0.022	0.461	1210	0.156428859668932
Dohh	0.578	0.419	0.687	302	0.173587354165153
Psme3ip1	0.471	0.155	0.552	254	0.167330441726256
Enkd1	0.52	0.319	0.628	346	0.154781238313071
Snx25	0.419	0.079	0.502	840	0.159473317681198
Taf5l	0.521	0.308	0.63	589	0.159795961463186
Prmt9	0.367	-0.098	0.412	846	0.158270865297326
Zdhhc7	0.562	0.462	0.711	308	0.172357025206373
Snapc2	0.488	0.185	0.565	359	0.161026487433183
Ak6	0.362	-0.108	0.407	172	0.152639978476122
Gpat4	0.48	0.224	0.578	456	0.161499200218365
Cpne7	0.608	0.47	0.719	557	0.176408372853569
Cyp4v3	0.39	-0.004	0.456	525	0.151283138666318
Lbhd1	0.382	-0.154	0.399	259	0.155126449572737
Dcun1d2	0.427	0.067	0.502	259	0.1633125247524
Ankrd10	0.492	0.246	0.601	415	0.164628665418971
Cog4	0.484	0.241	0.589	785	0.165348969987687
Myzap	0.476	0.222	0.582	466	0.161716368827083
Clk3	0.51	0.296	0.619	638	0.156620729968154
Hinfp	0.505	0.239	0.598	503	0.169894020199956
Lars2	0.466	0.149	0.545	902	0.161628254505439
Dennd4a	0.346	-0.175	0.372	1869	0.148187919289155
Xndc1	0.446	0.043	0.491	405	0.153344032776
Xntrpc	0.53	0.304	0.624	1264	0.160350919933863
Xylb	0.481	0.24	0.596	551	0.16212477986223
Imp3	0.626	0.591	0.775	184	0.155974918116705
Pls1	0.436	0.149	0.541	630	0.164404147329104
Cmtm7	0.579	0.58	0.77	167	0.156029866303478
Ano10	0.45	0.199	0.567	659	0.156587134880474
Slc22a13	0.503	0.317	0.63	551	0.155882868592709
Esp5	0.343	-0.164	0.377	150	0.154141611382618
Alg9	0.453	0.156	0.545	611	0.15565729032867
Plekho2	0.483	0.181	0.566	495	0.160925440878017
Snx19	0.447	0.116	0.525	997	0.158416589478855
Rpp25	0.568	0.441	0.703	199	0.157150648830429
Mapkapk3	0.542	0.33	0.642	384	0.168563999079221
4930512M02Rik	0.325	-0.166	0.367	218	0.151998350193897
Acad11	0.432	0.104	0.519	779	0.15640434331775
Malrd1	0.367	-0.16	0.386	2123	0.156658224627008
Ly6l	0.474	0.296	0.618	140	0.172128775473023
Gm6619	0.338	-0.217	0.356	175	0.155019568855043
Gm14296	0.315	-0.4	0.264	134	0.150297229715078
Oaf	0.579	0.456	0.705	282	0.170084161417138
Cd276	0.57	0.385	0.674	316	0.166113285345322
Slc6a20a	0.572	0.429	0.692	592	0.164320240752633
Phldb1	0.536	0.321	0.634	1371	0.160396948721044
Lrrc49	0.406	0.078	0.499	752	0.152656656684337
Bbs4	0.421	0.009	0.472	520	0.168652630848498
Tcta	0.491	0.217	0.579	122	0.152606407058669
Slc6a8	0.555	0.377	0.667	640	0.166888592889273
Pls3	0.376	-0.054	0.434	639	0.161866140139066
Radx	0.348	-0.176	0.37	850	0.148982338974191
Gm21992	0.516	0.263	0.609	477	0.165265503770597
Cenpi	0.338	-0.168	0.37	746	0.146105503963478
Nudt10	0.792	0.822	0.906	164	0.183322418652354
Ezhip	0.428	0.055	0.498	589	0.144860919302895
Septin10	0.376	-0.065	0.429	427	0.158571745481435
Slc6a15	0.363	-0.093	0.411	729	0.151518299916158
Pan2	0.497	0.241	0.593	1200	0.161674803249089
Pwp1	0.41	0	0.471	501	0.158389302889115
Gstt3	0.534	0.309	0.627	241	0.171488519706467
Rdh9	0.505	0.279	0.607	317	0.16821226306525
Upb1	0.51	0.284	0.618	393	0.165704064147629
Apof	0.454	0.146	0.545	326	0.163847587866302
Chchd10	0.592	0.377	0.677	138	0.163064320305521
Fig4	0.424	0.083	0.509	907	0.152833987004198
Traf3ip2	0.454	0.102	0.519	555	0.151326071887253
Ttc41	0.432	0.136	0.533	1318	0.157830798929087
Csnk1g2	0.653	0.581	0.776	442	0.168833332353801
Tmem263	0.35	-0.284	0.336	115	0.159538509243397
Cep57l1	0.388	0.004	0.465	429	0.160933088388108
Zc3h10	0.535	0.238	0.598	435	0.167330038200827
Zfr2	0.562	0.388	0.674	874	0.160950407673936
Ncln	0.616	0.521	0.742	563	0.166226558112569
Nt5dc3	0.533	0.351	0.651	546	0.163041126135101
Nup107	0.405	0.057	0.491	926	0.153506210050706
Calhm5	0.445	0.129	0.533	309	0.162413330452528
Mgat4b	0.581	0.453	0.704	548	0.159622336515216
Mbtd1	0.333	-0.25	0.34	631	0.151600178670311
Epop	0.581	0.444	0.706	369	0.155699737134652
Psme4	0.31	-0.213	0.34	1843	0.144298806653296
Xpo1	0.284	-0.342	0.277	1071	0.145336911880458
Fbxw11	0.421	0.086	0.505	563	0.157749094761231
Sec14l4	0.546	0.357	0.655	403	0.170891398609229
Smg6	0.431	0.052	0.49	1418	0.159897549212051
Tmed4	0.546	0.408	0.681	227	0.167106326446627
Slc35e4	0.544	0.375	0.66	350	0.163903060739623
Pnpo	0.545	0.332	0.644	261	0.166345978081761
Tbc1d10a	0.611	0.466	0.713	500	0.173285121122143
Tubg1	0.61	0.503	0.732	451	0.15868328006509
Pex12	0.393	-0.004	0.462	359	0.152064546709676
Mien1	0.556	0.38	0.673	115	0.166124709316318
Tmem98	0.53	0.338	0.641	226	0.167591932389331
Tmem17	0.451	0.254	0.587	198	0.150243294221071
Tubg2	0.612	0.511	0.736	451	0.160341472963637
Slc25a41	0.538	0.401	0.676	312	0.160295273084246
Dnaaf10	0.429	0.069	0.506	357	0.159265722415545
Maml1	0.538	0.285	0.625	1020	0.160109146272737
Zfp692	0.506	0.181	0.563	531	0.16512031788557
Cuedc1	0.55	0.35	0.654	388	0.162037217922187
Inca1	0.424	0	0.464	231	0.153930342163002
Nt5m	0.634	0.536	0.748	220	0.162879825000176
Hoxb2	0.556	0.406	0.686	354	0.152144197380568
Rpn1	0.536	0.369	0.662	608	0.160967467153653
Try5	0.543	0.258	0.607	246	0.184545399346496
Dnm3	0.444	0.134	0.532	859	0.154464484444103
Plin1	0.604	0.464	0.714	517	0.167440866981627
Gpc5	0.412	0.06	0.494	572	0.158199449970342
Gck	0.592	0.451	0.706	465	0.174675111014348
Rtn1	0.513	0.271	0.615	780	0.160490480181981
Ctsq	0.326	-0.333	0.292	343	0.148586108826188
Qsox1	0.496	0.24	0.593	748	0.160650008431603
Cdh22	0.625	0.53	0.749	813	0.162598839305376
Synj1	0.371	-0.115	0.407	1607	0.148453002020392
Synpo	0.53	0.297	0.627	901	0.147162388937793
Sncb	0.54	0.273	0.628	133	0.18043276273667
Nxph3	0.566	0.424	0.695	252	0.161438778218402
Nxph4	0.572	0.473	0.719	304	0.162522926400338
Wdr7	0.418	0.062	0.495	1489	0.159420943475631
Cyp27a1	0.502	0.283	0.612	533	0.156496410914258
Itga9	0.517	0.302	0.627	1036	0.165939856701979
Adcy4	0.533	0.367	0.656	1077	0.160162503416238
Adcy3	0.598	0.49	0.726	1145	0.167721896154436
Acly	0.525	0.313	0.634	1101	0.166012449425795
Ndufb11	0.471	0.213	0.582	151	0.153692609884193
Etv5	0.48	0.125	0.54	510	0.154225615318722
Ces1d	0.43	0.047	0.494	565	0.156815561615685
Gldc	0.487	0.247	0.596	1025	0.165176165553812
Sbk1	0.621	0.509	0.737	417	0.164890574032743
Chil4	0.402	-0.068	0.43	402	0.157589074932179
Blmh	0.432	0.064	0.507	455	0.162978337769924
Rhoq	0.405	0.091	0.518	205	0.16532113215328
Slc6a5	0.518	0.323	0.638	791	0.162832227292874
Cabin1	0.526	0.285	0.618	2187	0.165249937848998
Cdc42ep2	0.527	0.266	0.606	214	0.158367548469719
Kdm3a	0.372	-0.12	0.407	1323	0.158724206742727
Tex15	0.294	-0.409	0.256	2785	0.144870758894532
Arl1	0.311	-0.211	0.347	181	0.147107485284297
Csnk1d	0.484	0.232	0.584	415	0.156555325042214
Gas8	0.63	0.542	0.753	478	0.190667232125028
Zfp120	0.297	-0.436	0.244	436	0.148011693385652
Zfp119a	0.298	-0.465	0.234	545	0.153056456368847
Isl2	0.645	0.606	0.79	359	0.173666685425504
Meig1	0.398	-0.023	0.464	88	0.164159763059319
Barhl2	0.549	0.385	0.676	384	0.152360684242497
Rcor2	0.503	0.209	0.578	523	0.153840666253946
Rhox9	0.429	0.007	0.475	227	0.162457091044494
E2f4	0.526	0.292	0.623	410	0.161292842620452
Pcnx3	0.542	0.337	0.644	2028	0.157929152293624
Bap1	0.498	0.222	0.585	728	0.159313559804047
Dgkz	0.554	0.361	0.658	1123	0.164314725316529
Npffr2	0.435	0.135	0.533	417	0.153926887015047
Rexo2	0.438	0.072	0.502	237	0.169134912021467
Cdc42ep1	0.502	0.204	0.58	409	0.150575264622197
0610010K14Rik	0.52	0.305	0.634	191	0.165743508455387
Rars	0.414	0.053	0.488	660	0.162335241942056
Ccdc117	0.434	0.086	0.511	277	0.159642038646165
Ppp4r3b	0.306	-0.315	0.295	820	0.144931960492549
Rprml	0.705	0.702	0.839	117	0.174504298196807
Mycbpap	0.5	0.254	0.599	932	0.160740634886081
Cnot6	0.33	-0.206	0.348	557	0.146153770869892
Tsr1	0.386	-0.072	0.428	803	0.152772960407689
Slc16a6	0.468	0.268	0.606	607	0.153567875098138
Pik3r6	0.533	0.345	0.645	756	0.158535750238174
Ttc7b	0.455	0.206	0.569	843	0.156893396637331
Ddx1	0.362	-0.144	0.392	740	0.161889538959347
Sptssa	0.616	0.565	0.767	71	0.164651187815667
Tedc1	0.492	0.236	0.583	420	0.15922576279279
Pld4	0.519	0.313	0.634	503	0.155041575711595
Jkamp	0.414	0.146	0.535	311	0.156220908271429
Aldh6a1	0.402	-0.036	0.45	535	0.156986277922104
Vipas39	0.449	0.146	0.538	491	0.156332331791333
Fancm	0.357	-0.13	0.399	2021	0.150268948337746
Aspg	0.535	0.324	0.636	564	0.168498687997812
Ptpn23	0.507	0.218	0.584	1692	0.157784633506058
Cbll1	0.354	-0.312	0.31	491	0.145688277397901
Tecpr2	0.479	0.172	0.56	1423	0.160396322927889
Spata7	0.384	-0.055	0.439	582	0.149444271868642
Tdp1	0.49	0.238	0.596	609	0.157614108225101
Tmem179	0.662	0.606	0.788	233	0.170019208945972
Rab15	0.543	0.364	0.659	212	0.174481372569762
Slc25a47	0.527	0.342	0.648	310	0.163704017117129
Adi1	0.563	0.347	0.648	179	0.16306233092238
Fam110c	0.475	0.155	0.555	421	0.160172640029819
Dnal1	0.446	0.107	0.516	190	0.173514960753138
Lratd1	0.685	0.659	0.818	292	0.176670715997584
Rdh14	0.43	0.149	0.538	334	0.15568773714441
Pelo	0.576	0.479	0.723	385	0.168125266876946
Iars	0.442	0.122	0.529	1262	0.158632665594494
Arrdc3	0.375	-0.055	0.436	414	0.145290498050144
Tmem265	0.49	0.261	0.592	109	0.179877472151405
Nhlrc1	0.553	0.428	0.695	401	0.173099890627767
Tasor2	0.311	-0.304	0.309	2382	0.144747411486856
Rnf44	0.566	0.369	0.664	432	0.154551074712071
Gm21083	0.445	0.127	0.529	256	0.162808401434598
Slc9a3	0.521	0.303	0.623	829	0.157473474675898
Gm39115	0.716	0.576	0.788	232	0.354218219059723
Gm7579	0.626	0.34	0.669	243	0.315083571381113
Txndc5	0.547	0.35	0.658	417	0.17318248485276
Brd9	0.461	0.094	0.522	597	0.16438129611862
Cdk20	0.559	0.356	0.652	346	0.167839058434173
Epdr1	0.558	0.392	0.675	224	0.164684021714958
Golm1	0.483	0.24	0.593	393	0.169373582951111
Akr1c18	0.402	0.025	0.474	323	0.167312848702972
AW209491	0.411	0.067	0.501	421	0.158234827735509
Dusp22	0.454	0.102	0.518	205	0.15743399231018
Slc17a3	0.364	-0.055	0.429	498	0.145172977149938
Utp15	0.37	-0.079	0.424	528	0.149422456928711
Slf1	0.299	-0.299	0.3	1054	0.151354145755917
Akr1c14	0.378	-0.084	0.419	323	0.159406668350994
E330034G19Rik	0.486	0.217	0.581	351	0.168331894276497
Fam149b	0.405	-0.054	0.44	578	0.146055735680736
Slain1	0.538	0.353	0.658	579	0.153586823445673
Kctd9	0.352	-0.095	0.407	389	0.152419516147909
Dock9	0.493	0.254	0.601	2113	0.163421775784339
Gmpr2	0.419	-0.002	0.469	348	0.159240585399333
Mmrn2	0.509	0.267	0.609	943	0.163863953981368
Abhd4	0.49	0.205	0.573	355	0.151964571680862
Exoc5	0.312	-0.261	0.321	708	0.153351013342169
Fam170b	0.602	0.415	0.693	378	0.173733988530328
Chmp7	0.526	0.331	0.64	451	0.166556646699704
A630023A22Rik	0.43	0.077	0.497	199	0.153881307083395
Ankrd28	0.327	-0.225	0.346	1053	0.154239776596952
Mbnl2	0.431	0.091	0.522	373	0.155953583936536
Zfp957	0.422	-0.045	0.449	567	0.157408120477306
Cphx1	0.399	-0.118	0.409	182	0.149934867593732
Dph3	0.455	0.056	0.512	82	0.173624971607281
Ppp1r3e	0.673	0.671	0.821	279	0.155138546430577
Phyhip	0.696	0.6	0.787	330	0.176604809889059
Thtpa	0.464	0.165	0.556	224	0.158191149997626
Rcbtb2	0.401	0.002	0.472	551	0.160508169447585
Ppif	0.57	0.446	0.706	206	0.169870738122807
Mycbp2	0.368	-0.102	0.414	4746	0.155187646744707
Gm13090	0.416	0.064	0.5	111	0.144318049957947
Ano6	0.53	0.329	0.638	911	0.163381003683132
Slc38a1	0.488	0.32	0.631	485	0.153327499587759
Fam83h	0.526	0.255	0.604	1209	0.15421341747948
Tigd5	0.544	0.361	0.658	642	0.161270058290799
Gm27021	0.671	0.644	0.811	156	0.178775670962659
Gm13030	0.41	0.016	0.467	143	0.1525570707792
Scrib	0.512	0.258	0.6	1665	0.162242213644065
Kdelr3	0.56	0.47	0.711	214	0.153945933665276
Prkaa1	0.405	0.021	0.473	559	0.151079258678257
Amigo2	0.49	0.285	0.615	519	0.160733728150708
Ccdc65	0.543	0.411	0.681	493	0.172173581094624
Sgsm3	0.557	0.396	0.672	750	0.169392965107969
Mtbp	0.367	-0.078	0.425	894	0.150689945825777
Dennd3	0.558	0.414	0.685	1274	0.167933003523517
Card10	0.567	0.432	0.691	1070	0.16636304881321
Lmf2	0.522	0.363	0.653	702	0.150211201909393
Mal2	0.454	0.212	0.578	175	0.148309409513396
Nckap1l	0.466	0.195	0.563	1134	0.161949417019926
Csdc2	0.609	0.427	0.7	154	0.158884214100321
Krt72	0.591	0.445	0.703	520	0.177944374569197
Cmc4	0.332	-0.24	0.348	68	0.183583082949297
Ugt3a1	0.346	-0.103	0.404	523	0.145161651245361
Gm20498	0.387	0.016	0.469	182	0.152020766867341
Mef2b	0.557	0.37	0.661	349	0.153298198510116
Espl1	0.475	0.212	0.573	2118	0.163382995932199
Tafa5	0.512	0.374	0.658	125	0.178595469510214
Topors	0.35	-0.186	0.367	1033	0.142067251660275
Sharpin	0.436	0.061	0.504	380	0.156823760431538
Gm21761	0.436	-0.02	0.466	171	0.167532413339562
Gga1	0.618	0.491	0.728	635	0.163803622707564
Prickle1	0.509	0.268	0.611	832	0.168644273662748
Fbxo4	0.398	0.029	0.477	385	0.152660962797194
Rimoc1	0.371	-0.043	0.44	294	0.159563842270047
Slc45a4	0.573	0.463	0.712	785	0.1609075344405
Mfsd5	0.506	0.331	0.636	450	0.158718060745132
Cggbp1	0.429	0.008	0.473	167	0.161980900665467
Txndc11	0.48	0.22	0.581	948	0.155184075354799
Zc3h7a	0.334	-0.229	0.346	970	0.154552498085758
Qtrt2	0.417	0.059	0.494	345	0.158713368525707
Rrn3	0.386	-0.034	0.443	656	0.153357879767976
Osbpl11	0.433	0.08	0.513	757	0.158057656596006
Nsun3	0.356	-0.121	0.395	348	0.151400682511246
Rfc4	0.322	-0.246	0.332	364	0.152944329630221
Ildr1	0.509	0.281	0.612	537	0.157218041094001
Ypel1	0.519	0.263	0.611	118	0.180797876415435
Eaf2	0.351	-0.219	0.352	262	0.148745940882999
Srl	0.456	0.114	0.532	910	0.16352201110808
Slc51a	0.503	0.277	0.605	340	0.167485337793055
Sft2d1	0.403	0.152	0.534	159	0.153900046136557
Stk38	0.41	0.021	0.475	465	0.156450591375441
Gpsm3	0.481	0.213	0.574	159	0.148096850203138
Pkdcc	0.645	0.582	0.775	492	0.163283426068945
Tecr	0.611	0.508	0.735	308	0.162204551492124
Ldhal6b	0.426	0.107	0.521	382	0.156196805544204
Ppcs	0.491	0.243	0.593	311	0.159554600696503
Dlk2	0.557	0.303	0.632	382	0.191630319204194
Rab31	0.509	0.284	0.617	195	0.175398395502231
Fam234a	0.473	0.197	0.569	555	0.159061055486981
Nrm	0.48	0.333	0.631	262	0.153507838126418
Scaf8	0.338	-0.248	0.337	1268	0.144090026258509
Ankrd12	0.333	-0.263	0.333	2041	0.152212256303216
Wdr90	0.508	0.278	0.614	1892	0.160126291200498
Trip10	0.533	0.304	0.63	547	0.167243725787276
Ift140	0.521	0.288	0.62	1464	0.168978459756933
Vmac	0.663	0.549	0.754	174	0.177201268264819
Cyp4f15	0.52	0.286	0.611	534	0.160154784503541
Smim29	0.608	0.469	0.719	102	0.162878895784036
Rpusd1	0.57	0.352	0.654	306	0.167596247479669
Mpig6b	0.478	0.303	0.623	242	0.149072974058723
Catsperd	0.463	0.202	0.574	805	0.155410697900765
Ticam1	0.492	0.168	0.561	732	0.157253935574972
Ttbk1	0.546	0.342	0.65	1308	0.158427917222311
Stap2	0.511	0.273	0.611	411	0.160962094717503
Dhx57	0.426	0.078	0.506	1388	0.160406349379168
Tcf19	0.463	0.203	0.571	263	0.152582065727999
Oard1	0.377	-0.074	0.422	152	0.158479581334959
Unc119b	0.603	0.529	0.749	251	0.165385883193183
Abhd3	0.457	0.167	0.554	411	0.154063206856034
Tnfaip8	0.557	0.436	0.699	212	0.172215664302779
Afap1l1	0.578	0.425	0.693	768	0.172630964922167
Smim3	0.535	0.422	0.679	60	0.161385836432098
Hmgxb3	0.488	0.193	0.572	1254	0.163129083803679
Kctd1	0.582	0.486	0.725	861	0.162002165877459
Slc39a3	0.697	0.671	0.821	317	0.17288110011209
Arap3	0.482	0.21	0.574	1538	0.155679424008746
Slc39a6	0.425	0.064	0.501	765	0.154760807838694
Gramd3	0.431	0.084	0.512	432	0.157139664370152
Me2	0.362	-0.078	0.418	589	0.155336440935622
Fbxo38	0.401	-0.023	0.454	1194	0.155128024510128
Lars	0.412	0.019	0.478	1178	0.16131713655547
Psmg2	0.404	0.032	0.478	264	0.154072967217974
Lrrtm2	0.375	-0.017	0.447	515	0.147698488301126
Wdr74	0.424	0.092	0.513	384	0.1555897222642
Rrp12	0.532	0.306	0.628	1295	0.169547108564893
Cyp2c50	0.381	-0.073	0.42	490	0.150024113594832
Glyat	0.379	-0.041	0.447	296	0.148877511537605
Gpr137	0.527	0.349	0.647	396	0.157270598616802
Btaf1	0.3	-0.264	0.318	1848	0.148790873304736
Uqcc3	0.452	0.146	0.542	89	0.164781206434611
Ffar4	0.544	0.485	0.716	361	0.148947752749293
Macrod1	0.655	0.608	0.789	323	0.179967826663519
Carns1	0.542	0.325	0.635	947	0.172447304265333
AI837181	0.522	0.279	0.615	298	0.166231838076512
Kazald1	0.538	0.331	0.639	313	0.170058862829058
Otub1	0.609	0.483	0.726	271	0.173977772594357
Yars	0.513	0.281	0.617	564	0.170843665003053
Psat1	0.462	0.185	0.567	370	0.163145742776205
Vps37c	0.523	0.206	0.58	352	0.152113390418467
Lpxn	0.505	0.179	0.571	386	0.173480596127779
Trpt1	0.457	0.153	0.539	249	0.149247610357512
Gbf1	0.459	0.151	0.544	1861	0.157201471792445
Kank1	0.505	0.266	0.612	1360	0.16720975290314
Tm9sf3	0.353	-0.117	0.402	587	0.147483013625019
Pdzd8	0.425	0.084	0.508	1147	0.155046076843306
Exoc6	0.39	0.018	0.47	804	0.154916206362059
Fam111a	0.345	-0.22	0.355	613	0.15498088678078
Slc25a45	0.49	0.284	0.617	288	0.149926156725435
Brms1	0.534	0.312	0.63	246	0.171112722897698
Hat1	0.367	-0.127	0.394	416	0.149597534630824
Unc5a	0.629	0.547	0.757	898	0.168899330702422
Unc5b	0.598	0.476	0.72	945	0.167961914219276
Acaca	0.412	0.022	0.474	2345	0.154145378799571
Guca1b	0.665	0.614	0.793	201	0.18338551250489
Atf5	0.561	0.339	0.643	283	0.15830954047773
Eprs	0.399	-0.045	0.447	1512	0.163963713493443
Ssr1	0.372	-0.092	0.416	286	0.142620663958922
Lgr4	0.396	0.018	0.471	951	0.151192235844405
Ece2	0.505	0.258	0.602	763	0.163202177342618
Gimap4	0.36	-0.105	0.403	328	0.15648675731326
Il1rl2	0.432	0.114	0.525	574	0.161662540219891
Magee1	0.497	0.24	0.592	918	0.15664715653896
Arl2bp	0.485	0.199	0.573	163	0.165195766550885
Wwp1	0.302	-0.337	0.289	918	0.139483585142296
Nt5c3	0.369	-0.034	0.445	331	0.159104720322462
Col16a1	0.452	0.033	0.495	1580	0.160486101216417
Dio3	0.534	0.374	0.663	303	0.151510547330739
Ovol2	0.603	0.46	0.714	274	0.175320282088782
Osr2	0.549	0.364	0.662	276	0.161379457808244
Mylk	0.54	0.328	0.646	1950	0.169738497113182
Rdh1	0.513	0.32	0.632	317	0.166359007060094
Nod1	0.589	0.461	0.708	953	0.169112790984559
